Timestamp                       Thread     Type        Activity             PID    TTL
## APDU лог
2026-04-01 11:48:03.700432+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 61 11 4f 06 00 00 10 00 01 00 79 07 4f 05 a0 00 00 03 08 90 00
2026-04-01 11:48:03.701104+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 cb 3f ff 05 5c 03 5f c1 07 00
2026-04-01 11:48:03.776753+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 80
2026-04-01 11:48:03.777206+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 cb 3f ff 03 5c 01 7e 00
2026-04-01 11:48:03.822896+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 7e 12 4f 0b a0 00 00 03 08 00 00 10 00 01 00 5f 2f 02 58 00 90 00
2026-04-01 11:48:03.823492+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 cb 3f ff 05 5c 03 5f c1 0c 00
2026-04-01 11:48:03.875166+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 80
2026-04-01 11:48:03.877856+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 cb 3f ff 03 5c 01 7e 00
2026-04-01 11:48:03.925369+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 7e 12 4f 0b a0 00 00 03 08 00 00 10 00 01 00 5f 2f 02 58 00 90 00
2026-04-01 11:48:03.928422+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 cb 3f ff 05 5c 03 5f c1 02 00
2026-04-01 11:48:04.001965+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 80
2026-04-01 11:48:04.002484+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 00 cb 3f ff 05 5c 03 5f c1 05 00
2026-04-01 11:48:04.055985+0200 0xc9aedb   Default     0xf2f543             20037  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6a 80
