Timestamp                       Thread     Type        Activity             PID    TTL
2026-04-08 10:13:37.983073+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 00 01 af e8 90 00
2026-04-08 10:13:37.985042+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 02 a4 04 00
2026-04-08 10:13:37.994803+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 6f 67 84 08 a0 00 00 00 03 00 00 00 a5 5b 73 4c 06 07 2a 86 48 86 fc 6b 01 60 0c 06 0a 2a 86 48 86 fc 6b 02 02 02 01 63 09 06 07 2a 86 48 86 fc 6b 03 64 0b 06 09 2a 86 48 86 fc 6b 04 03 10 65 0d 06 0b 2a 86 48 86 fc 6b 05 07 02 00 00 66 0c 06 0a 2b 06 01 04 01 2a 02 6e 01 03 9f 6e 06 19 81 12 21 05 00 9f 65 01 ff 90 00
2026-04-08 10:13:37.995235+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 82 ca 01 04 00
2026-04-08 10:13:37.999110+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- 01 04 08 35 34 38 54 50 4b 37 33 90 00
2026-04-08 10:13:37.999754+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff 81 80 00
2026-04-08 10:13:38.013387+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 10 a0 0b 8c 04 f0 00 00 00 a1 03 e0 07 07 83 01 80 9a 01 05 9b 01 05 99 01 ff 9c 01 ff 9d 01 81 9e 01 a5 91 14 00 06 08 01 aa 00 08 08 55 00 00 08 08 00 00 00 aa 00 00 00 90 00
2026-04-08 10:13:38.014376+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff 84 0b 00
2026-04-08 10:13:38.027245+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 15 a0 0d 8c 05 e3 00 00 02 ff a1 04 e2 ff ff ff 83 01 9b 8a 01 05 9a 01 10 9b 01 10 99 02 ff ff 9c 02 ff ff 80 01 08 90 00
2026-04-08 10:13:38.028186+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb df 34 00
2026-04-08 10:13:38.061251+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- ff f3 44 ff f3 43 ff f3 42 ff f3 41 ff f3 40 ff f3 73 ff f3 72 ff f3 71 ff f3 70 ff f3 6f ff f3 6e ff f3 6d ff f3 6c ff f3 6b ff f3 6a ff f3 69 ff f3 68 ff f3 67 ff f3 66 ff f3 65 ff f3 64 ff f3 63 ff f3 62 ff f3 61 ff f3 60 ff f3 9e ff f3 9d ff f3 9c ff f3 9a ff f3 57 ff f3 56 ff f3 55 ff f3 54 ff f3 53 ff f3 52 ff f3 51 ff f3 04 ff f3 22 ff f3 0d ff f3 21 ff f3 20 ff f3 1f ff f3 1e ff f3 1d ff f3 1c ff f3 1b ff f3 1a ff f3 19 ff f3 18 ff f3 17 ff f3 16 ff f3 15 ff f3 14 ff f3 13 ff f3 12 ff f3 11 ff f3 10 ff f3 27 ff f3 0e ff f3 06 ff f3 01 ff f3 0b ff f3 0a ff f3 0f ff f3 08 ff f3 09 ff f3 03 ff f3 05 ff f3 02 ff f3 07 90 00
2026-04-08 10:13:38.061577+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff f3 44 00
2026-04-08 10:13:38.071565+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 20 a0 0a 8c 03 83 02 00 a1 03 83 02 00 83 02 f3 84 84 03 5f ff 44 8a 01 03 80 02 7f fb 81 02 00 00 90 00
2026-04-08 10:13:38.071963+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff f3 43 00
2026-04-08 10:13:38.081935+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 20 a0 0a 8c 03 83 02 00 a1 03 83 02 00 83 02 f3 83 84 03 5f ff 43 8a 01 03 80 02 7f fb 81 02 00 00 90 00
2026-04-08 10:13:38.082288+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff f3 42 00
2026-04-08 10:13:38.092370+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 20 a0 0a 8c 03 83 02 00 a1 03 83 02 00 83 02 f3 82 84 03 5f ff 42 8a 01 03 80 02 7f fb 81 02 00 00 90 00
2026-04-08 10:13:38.092837+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff f3 41 00
2026-04-08 10:13:38.103178+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 20 a0 0a 8c 03 83 02 00 a1 03 83 02 00 83 02 f3 81 84 03 5f ff 41 8a 01 03 80 02 7f fb 81 02 00 00 90 00
2026-04-08 10:13:38.103636+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff f3 40 00
2026-04-08 10:13:38.113789+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 20 a0 0a 8c 03 83 02 00 a1 03 83 02 00 83 02 f3 80 84 03 5f ff 40 8a 01 03 80 02 7f fb 81 02 00 00 90 00
2026-04-08 10:13:38.114269+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff f3 73 00
2026-04-08 10:13:38.124540+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 20 a0 0a 8c 03 83 02 00 a1 03 83 02 00 83 02 f3 73 84 03 5f ff 33 8a 01 03 80 02 7f fb 81 02 00 00 90 00
2026-04-08 10:13:38.125095+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff f3 72 00
2026-04-08 10:13:38.135383+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU <- e2 20 a0 0a 8c 03 83 02 00 a1 03 83 02 00 83 02 f3 72 84 03 5f ff 32 8a 01 03 80 02 7f fb 81 02 00 00 90 00
2026-04-08 10:13:38.136065+0200 0x133abde  Default     0x7976f3             21374  0    usbsmartcardreaderd: (CryptoTokenKit) [com.apple.CryptoTokenKit:APDULog] APDU -> 81 cb 3f ff 05 4d 03 ff f3 71 00
